City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Conde,BR,2022-08-24 00:01:37,-7.2597,-34.9075,71.83,91,67,12.46
299,Novyy Urengoy,RU,2022-08-24 00:01:37,66.0833,76.6333,62.1,60,90,9.86
300,Khatanga,RU,2022-08-24 00:01:37,71.9667,102.5,40.42,79,95,7.31
301,Kathu,TH,2022-08-24 00:01:38,7.9178,98.3332,84.74,84,100,12.19
302,Bontang,ID,2022-08-24 00:01:38,0.1333,117.5,76.96,90,72,7.34
303,Tura,IN,2022-08-24 00:01:38,25.5198,90.2201,74.26,96,96,4.34
304,Sebinkarahisar,TR,2022-08-24 00:01:38,40.2883,38.4236,66.65,50,16,2.33
305,Biankouma,CI,2022-08-24 00:01:39,7.7391,-7.6138,68.56,99,100,2.35
306,Sao Luiz Gonzaga,BR,2022-08-24 00:01:39,-28.4083,-54.9608,62.94,87,91,7.07
307,Coahuayana,MX,2022-08-24 00:01:40,18.7333,-103.6833,83.88,74,94,4.38
308,Coquimbo,CL,2022-08-24 00:01:40,-29.9533,-71.3436,56.08,86,34,3.65
309,Sabang,ID,2022-08-24 00:01:40,5.8933,95.3214,82.04,73,88,18.79
310,Marsh Harbour,BS,2022-08-24 00:01:41,26.5412,-77.0636,83.88,73,12,8.9
311,Kyela,TZ,2022-08-24 00:01:41,-9.5833,33.85,66.52,81,57,1.97
312,Payson,US,2022-08-24 00:00:55,40.0444,-111.7321,93.38,22,19,4.0
313,Mount Gambier,AU,2022-08-24 00:01:41,-37.8333,140.7667,51.33,78,100,10.02
314,Tianpeng,CN,2022-08-24 00:01:42,30.9866,103.9393,76.62,92,97,8.34
315,Kenai,US,2022-08-24 00:01:42,60.5544,-151.2583,59.14,84,90,8.57
316,Kaeo,NZ,2022-08-24 00:01:43,-35.1,173.7833,59.32,81,87,8.14
317,Beringovskiy,RU,2022-08-24 00:01:43,63.05,179.3167,51.51,86,100,3.74
318,Shubarkuduk,KZ,2022-08-24 00:01:44,49.1447,56.4872,67.15,54,1,8.84
319,Leh,IN,2022-08-24 00:01:44,34.1667,77.5833,59.88,60,55,5.84
320,Sistranda,NO,2022-08-24 00:01:44,63.7256,8.834,55.36,79,44,10.78
321,Puerto Leguizamo,CO,2022-08-24 00:01:45,-0.1934,-74.7819,74.8,77,89,2.64
322,Prince Rupert,CA,2022-08-24 00:01:13,54.3161,-130.3201,66.43,74,75,4.56
323,Mangrol,IN,2022-08-24 00:01:45,21.1167,70.1167,80.35,86,100,18.66
324,Beatrice,US,2022-08-24 00:02:45,40.2681,-96.747,86.09,42,0,8.05
325,Mezen,RU,2022-08-24 00:02:46,65.8522,44.24,52.63,66,77,7.9
326,Latina,IT,2022-08-24 00:02:46,41.45,13.1,76.01,84,7,5.14
327,Belle Glade,US,2022-08-23 23:58:12,26.6845,-80.6676,89.02,70,58,4.92
328,Napoleon,US,2022-08-24 00:02:47,41.3923,-84.1252,78.84,65,13,2.35
329,Hambantota,LK,2022-08-24 00:02:47,6.1241,81.1185,78.78,79,99,18.88
330,Roebourne,AU,2022-08-24 00:02:47,-20.7833,117.1333,64.69,21,1,23.82
331,Tezu,IN,2022-08-24 00:02:48,27.9167,96.1667,77.99,90,84,2.73
332,Imperial,US,2022-08-24 00:02:48,33.0334,-115.4175,109.45,23,0,9.15
333,Muroto,JP,2022-08-24 00:02:48,33.2833,134.15,83.16,79,36,5.84
334,Saint-Augustin,CA,2022-08-24 00:02:49,51.226,-58.6502,62.98,95,100,14.29
335,Ilulissat,GL,2022-08-24 00:02:49,69.2167,-51.1,42.82,87,100,17.27
336,Jinchang,CN,2022-08-24 00:02:49,38.4953,102.1739,63.59,74,100,5.1
337,Atbasar,KZ,2022-08-24 00:02:50,51.8,68.3333,51.06,62,0,5.95
338,Bandarbeyla,SO,2022-08-24 00:02:50,9.4942,50.8122,76.06,78,43,27.04
339,San Luis,AR,2022-08-24 00:02:50,-33.295,-66.3356,58.8,28,22,5.68
340,Great Bend,US,2022-08-24 00:02:51,38.3645,-98.7648,89.04,32,0,1.01
341,Tadine,NC,2022-08-24 00:02:51,-21.55,167.8833,75.87,60,36,10.69
342,Doha,QA,2022-08-24 00:02:51,25.2867,51.5333,98.58,36,0,10.36
343,Mana,GF,2022-08-24 00:02:51,5.6592,-53.7767,76.66,88,100,6.58
344,Cervignano Del Friuli,IT,2022-08-24 00:02:52,45.8211,13.3381,73.36,76,20,4.61
345,The Pas,CA,2022-08-24 00:02:52,53.8251,-101.2541,73.8,47,8,9.26
346,Cherskiy,RU,2022-08-24 00:02:52,68.75,161.3,64.94,53,42,12.62
347,Oni,GE,2022-08-24 00:02:53,42.5794,43.4425,62.2,45,0,6.4
348,Cabo San Lucas,MX,2022-08-23 23:58:25,22.8909,-109.9124,93.61,68,48,12.48
349,Delta,NG,2022-08-24 00:02:53,5.5,6.0,74.12,89,73,3.58
350,Pudozh,RU,2022-08-24 00:02:54,61.8099,36.5345,60.98,84,92,4.18
351,Vestmannaeyjar,IS,2022-08-24 00:02:54,63.4427,-20.2734,51.19,82,38,3.65
352,Churapcha,RU,2022-08-24 00:02:54,62.0025,132.4325,46.27,94,100,5.28
353,Lavrentiya,RU,2022-08-24 00:02:55,65.5833,-171.0,44.53,74,29,5.19
354,Platanos,GR,2022-08-24 00:02:55,37.6667,21.6167,71.08,77,100,3.83
355,Hutang,CN,2022-08-24 00:02:55,31.5333,119.4833,79.75,59,99,8.19
356,Princeton,US,2022-08-24 00:00:04,25.5384,-80.4089,86.02,79,26,1.99
357,Belyy Yar,RU,2022-08-24 00:02:56,53.6039,91.3903,45.86,90,0,2.24
358,Owando,CG,2022-08-24 00:02:56,-0.4819,15.8999,72.48,82,67,2.53
359,Karratha,AU,2022-08-24 00:02:56,-20.7377,116.8463,64.89,21,0,24.0
360,Necochea,AR,2022-08-24 00:02:41,-38.5473,-58.7368,51.31,69,46,9.93
361,Plouzane,FR,2022-08-24 00:02:57,48.3833,-4.6167,64.72,97,100,6.91
362,San Rafael,AR,2022-08-24 00:02:57,-34.6177,-68.3301,62.87,20,91,7.47
363,Ahuimanu,US,2022-08-24 00:02:58,21.4447,-157.8378,85.19,69,15,5.01
364,Chicama,PE,2022-08-24 00:02:58,-7.8447,-79.1469,64.06,81,40,7.05
365,Conselheiro Lafaiete,BR,2022-08-24 00:02:58,-20.6603,-43.7861,55.17,69,25,4.85
366,Maceio,BR,2022-08-24 00:02:48,-9.6658,-35.7353,73.83,85,93,13.71
367,Gravdal,NO,2022-08-24 00:02:59,68.1214,13.5031,50.88,67,99,1.83
368,Grand Gaube,MU,2022-08-24 00:02:59,-20.0064,57.6608,70.38,68,52,5.99
369,Iqaluit,CA,2022-08-24 00:02:59,63.7506,-68.5145,41.7,93,100,10.0
370,Maumelle,US,2022-08-24 00:04:00,34.8668,-92.4043,78.71,89,62,4.0
371,Wanning,CN,2022-08-24 00:04:00,18.8003,110.3967,81.16,88,75,3.78
372,Digras,IN,2022-08-24 00:04:00,20.1167,77.7167,74.98,88,93,4.65
373,Kiboga,UG,2022-08-24 00:04:01,0.9161,31.7742,62.89,82,64,1.19
374,Bristol,US,2022-08-24 00:00:36,41.8334,-71.1662,73.44,88,28,5.01
375,Solnechnyy,RU,2022-08-24 00:04:01,50.7214,136.6319,62.64,55,88,2.44
376,Peniche,PT,2022-08-24 00:04:01,39.3558,-9.3811,66.29,95,37,11.74
377,Cururupu,BR,2022-08-24 00:04:02,-1.8283,-44.8683,75.0,90,99,3.44
378,Sorong,ID,2022-08-24 00:04:02,-0.8833,131.25,80.37,79,78,2.89
379,Chenzhou,CN,2022-08-24 00:04:02,25.8,113.0333,83.91,73,73,2.89
380,Riyadh,SA,2022-08-24 00:01:02,24.6877,46.7219,90.23,20,65,3.38
381,Beloha,MG,2022-08-24 00:04:03,-25.1667,45.05,65.14,86,3,10.76
382,Linxia,CN,2022-08-24 00:04:03,35.6003,103.2064,62.1,84,100,1.9
383,Qaqortoq,GL,2022-08-24 00:04:03,60.7167,-46.0333,45.1,88,100,3.49
384,Umm Kaddadah,SD,2022-08-24 00:04:04,13.6017,26.6876,77.54,70,47,14.34
385,Cappelle-La-Grande,FR,2022-08-24 00:04:04,50.9998,2.3585,66.99,92,51,1.01
386,Nola,IT,2022-08-24 00:04:05,40.922,14.5329,74.93,84,39,3.22
387,Torrevieja,ES,2022-08-24 00:04:05,37.9787,-0.6822,79.05,73,3,3.36
388,La Ronge,CA,2022-08-24 00:04:05,55.1001,-105.2842,66.54,58,42,4.65
389,Arica,CL,2022-08-23 23:59:32,-18.475,-70.3042,60.35,77,40,6.91
390,Kasongo-Lunda,CD,2022-08-24 00:04:06,-6.4667,16.8167,76.89,49,70,1.57
391,Rio Pomba,BR,2022-08-24 00:04:06,-21.2747,-43.1792,61.74,66,9,3.74
392,Two Rivers,US,2022-08-24 00:04:06,44.1539,-87.5693,79.29,82,0,4.61
393,Fereydunshahr,IR,2022-08-24 00:04:07,32.941,50.121,55.2,22,1,7.16
394,Simao,CN,2022-08-24 00:04:07,22.7886,100.9748,67.48,97,97,1.3
395,Ketchikan,US,2022-08-24 00:04:08,55.3422,-131.6461,72.07,56,0,8.05
396,Foshan,CN,2022-08-24 00:04:08,23.0268,113.1315,88.95,64,78,2.75
397,Tual,ID,2022-08-24 00:04:08,-5.6667,132.75,79.84,82,99,22.73
398,Dois Vizinhos,BR,2022-08-24 00:04:09,-25.7336,-53.0572,62.49,80,61,3.2
399,Buala,SB,2022-08-24 00:04:09,-8.145,159.5921,83.86,71,82,8.72
400,Bilma,NE,2022-08-24 00:04:09,18.6853,12.9164,89.58,38,30,4.81
401,Teya,RU,2022-08-24 00:04:09,60.3778,92.6267,49.77,99,100,2.89
402,Bafq,IR,2022-08-24 00:04:10,31.6128,55.4107,73.15,16,0,9.35
403,Axim,GH,2022-08-24 00:04:10,4.8699,-2.2405,74.14,91,90,8.75
404,Mapimi,MX,2022-08-24 00:04:11,25.8167,-103.85,86.43,33,73,10.96
405,Sosnovo-Ozerskoye,RU,2022-08-24 00:04:11,52.5249,111.5418,43.14,78,97,16.96
406,Ayia Marina,GR,2022-08-24 00:04:11,37.75,23.5333,75.54,65,100,4.45
407,Gat,IL,2022-08-24 00:04:12,31.61,34.7642,75.88,74,0,0.83
408,Zdvinsk,RU,2022-08-24 00:04:12,54.7021,78.661,49.64,81,25,4.61
409,Turukhansk,RU,2022-08-24 00:04:12,65.8167,87.9833,54.7,92,72,6.2
410,Manokwari,ID,2022-08-24 00:04:13,-0.8667,134.0833,81.19,73,100,4.12
411,Emmett,US,2022-08-24 00:03:02,43.8735,-116.4993,99.18,24,1,4.21
412,Sisimiut,GL,2022-08-24 00:04:13,66.9395,-53.6735,41.67,77,71,22.82
413,Neyshabur,IR,2022-08-24 00:04:14,36.2133,58.7958,62.35,17,0,2.68
414,Bairiki,KI,2022-08-24 00:04:14,1.3292,172.9752,81.93,71,9,17.2
415,Camapua,BR,2022-08-24 00:05:14,-19.5314,-54.0439,73.8,42,52,8.63
416,Kieta,PG,2022-08-24 00:05:15,-6.2167,155.6333,84.94,67,70,4.27
417,Lasa,IT,2022-08-24 00:05:15,46.6166,10.7002,55.69,71,4,4.5
418,Myronivka,UA,2022-08-24 00:05:15,49.6601,30.9823,67.55,42,20,8.48
419,Zhigansk,RU,2022-08-24 00:05:16,66.7697,123.3711,46.71,63,45,12.03
420,Jennings,US,2022-08-24 00:05:16,38.7192,-90.2604,82.42,58,20,8.05
421,Salair,RU,2022-08-24 00:05:16,54.2312,85.7972,44.71,80,38,2.73
422,Waiouru,NZ,2022-08-24 00:05:17,-39.4833,175.6667,48.0,64,73,8.63
423,Korla,CN,2022-08-24 00:00:32,41.7597,86.1469,70.45,36,63,2.15
424,Ulenje,TZ,2022-08-24 00:05:17,-8.9333,33.6833,49.69,90,33,4.81
425,San Patricio,US,2022-08-24 00:05:17,28.017,-97.5169,89.47,53,89,14.83
426,Cairns,AU,2022-08-24 00:05:18,-16.9167,145.7667,80.11,52,1,16.11
427,Causapscal,CA,2022-08-24 00:05:18,48.3542,-67.227,60.21,93,100,2.93
428,Kavieng,PG,2022-08-24 00:05:18,-2.5744,150.7967,84.02,60,78,7.27
429,Namibe,AO,2022-08-24 00:05:19,-15.1961,12.1522,61.59,92,55,12.59
430,Presidente Medici,BR,2022-08-24 00:03:53,-11.1753,-61.9014,82.11,28,31,1.77
431,Hovd,MN,2022-08-24 00:05:19,48.0056,91.6419,51.17,46,2,1.34
432,Washington,US,2022-08-24 00:02:23,47.5001,-120.5015,93.18,23,39,1.86
433,Levittown,US,2022-08-24 00:05:02,40.1551,-74.8288,82.98,58,100,12.66
434,Turayf,SA,2022-08-24 00:05:20,31.6725,38.6637,74.35,45,0,11.18
435,Wuwei,CN,2022-08-24 00:05:20,37.9281,102.6414,64.2,73,100,4.79
436,Takoradi,GH,2022-08-24 00:05:20,4.8845,-1.7554,74.08,91,95,8.97
437,Navirai,BR,2022-08-24 00:05:21,-23.065,-54.1906,65.5,77,99,3.94
438,Mahon,ES,2022-08-24 00:05:21,39.8885,4.2658,73.96,78,0,4.61
439,Saint-Francois,FR,2022-08-24 00:05:21,46.4154,3.9054,62.04,94,0,2.3
440,Smithers,CA,2022-08-24 00:03:06,54.7804,-127.1743,84.83,36,31,1.88
441,Camacupa,AO,2022-08-24 00:05:22,-12.0167,17.4833,60.31,36,39,4.38
442,Waipawa,NZ,2022-08-24 00:05:22,-41.4122,175.5153,54.48,65,83,25.46
443,Olenegorsk,RU,2022-08-24 00:02:57,68.15,33.3,48.2,73,37,7.47
444,Constitucion,CL,2022-08-24 00:05:22,-35.3333,-72.4167,54.1,90,100,9.15
445,Rocha,UY,2022-08-24 00:05:23,-34.4833,-54.3333,50.56,83,30,5.08
446,Aulnoye-Aymeries,FR,2022-08-24 00:05:23,50.2014,3.8384,64.54,76,97,4.16
447,Rumphi,MW,2022-08-24 00:05:23,-11.0186,33.8575,56.64,90,2,4.07
448,Bagenalstown,IE,2022-08-24 00:05:24,52.7003,-6.9618,60.22,83,100,2.86
449,Pundaguitan,PH,2022-08-24 00:05:24,6.3711,126.1689,82.8,70,99,4.41
450,Monrovia,LR,2022-08-24 00:05:25,6.3005,-10.7969,76.53,83,100,16.46
451,Beian,NO,2022-08-24 00:05:25,63.6559,9.5683,61.02,82,0,5.75
452,Kabinda,CD,2022-08-24 00:05:25,-6.1333,24.4833,75.47,44,71,3.98
453,Puerto El Triunfo,SV,2022-08-24 00:05:26,13.2833,-88.55,80.94,80,79,5.03
454,Soyaux,FR,2022-08-24 00:05:26,45.65,0.2,70.39,76,59,6.91
455,Cabatuan,PH,2022-08-24 00:05:26,10.8794,122.486,80.08,83,100,4.61
456,Port Blair,IN,2022-08-24 00:05:27,11.6667,92.75,80.89,83,98,7.2
457,Moose Factory,CA,2022-08-24 00:05:27,51.2585,-80.6094,53.53,71,21,4.36
458,Bend,US,2022-08-24 00:05:27,44.0582,-121.3153,89.15,31,0,9.22
459,Sterling,US,2022-08-24 00:00:33,39.0062,-77.4286,82.27,62,0,3.44
460,Sedro-Woolley,US,2022-08-24 00:05:28,48.5039,-122.2361,82.76,69,0,0.0
461,San Quintin,MX,2022-08-24 00:05:28,30.4833,-115.95,73.17,75,1,6.96
462,Comodoro Rivadavia,AR,2022-08-24 00:05:28,-45.8667,-67.5,46.26,34,0,11.5
463,Tazovskiy,RU,2022-08-24 00:05:29,67.4667,78.7,55.74,73,58,11.43
464,Komsomolskiy,UZ,2022-08-24 00:06:29,40.4272,71.7189,66.92,42,2,4.61
465,Mangaratiba,BR,2022-08-24 00:06:29,-22.9597,-44.0406,65.8,89,50,5.73
466,Bolobo,CD,2022-08-24 00:06:30,-2.1667,16.2333,73.63,78,67,3.09
467,Itoman,JP,2022-08-24 00:06:30,26.1247,127.6694,88.18,79,75,8.05
468,Osorno,CL,2022-08-24 00:06:30,-40.5667,-73.15,46.71,76,100,2.3
469,Lewistown,US,2022-08-24 00:06:31,40.5992,-77.5714,75.81,100,0,0.0
470,Kodinsk,RU,2022-08-24 00:06:31,58.6881,99.1844,45.79,98,100,3.04
471,Gazli,UZ,2022-08-24 00:06:32,40.1333,63.45,70.41,19,0,9.35
472,Surgut,RU,2022-08-24 00:06:32,61.25,73.4167,60.98,100,49,4.47
473,Magaria,NE,2022-08-24 00:06:32,12.9983,8.9099,77.11,73,82,12.21
474,Methoni,GR,2022-08-24 00:06:32,36.8197,21.7049,74.21,73,100,10.98
475,Shache,CN,2022-08-24 00:06:33,38.4167,77.2406,58.55,84,58,0.83
476,Middle Island,US,2022-08-24 00:06:33,40.8843,-72.9373,78.85,86,40,9.22
477,Pontes E Lacerda,BR,2022-08-24 00:06:33,-15.2261,-59.3353,77.5,37,68,4.47
478,Caraquet,CA,2022-08-24 00:06:34,47.7941,-64.9386,61.52,97,100,7.2
479,Solton,RU,2022-08-24 00:06:34,52.8429,86.4787,44.37,90,0,4.54
480,Olinda,BR,2022-08-24 00:04:46,-8.0089,-34.8553,74.52,85,66,15.28
481,Rodrigues Alves,BR,2022-08-24 00:06:35,-7.738,-72.6509,77.05,54,23,1.34
482,Taoudenni,ML,2022-08-24 00:06:35,22.6783,-3.9836,101.82,9,71,8.7
483,Virginia Beach,US,2022-08-24 00:03:01,36.8529,-75.978,82.06,90,97,1.99
484,Rayong,TH,2022-08-24 00:06:35,12.8333,101.4333,84.79,99,92,2.82
485,Adre,TD,2022-08-24 00:06:36,13.4667,22.2,72.48,85,100,7.09
486,Ostrovnoy,RU,2022-08-24 00:06:36,68.0531,39.5131,53.73,70,27,20.83
487,Alexandria,EG,2022-08-24 00:06:36,31.2156,29.9553,78.01,75,0,8.12
488,Palana,RU,2022-08-24 00:06:37,59.1167,159.9667,53.78,84,100,10.09
489,Labuhan,ID,2022-08-24 00:06:37,-6.8844,112.2051,76.84,77,97,8.68
490,Kyra,RU,2022-08-24 00:06:37,49.5776,111.9753,50.99,79,99,12.06
491,Dourados,BR,2022-08-24 00:06:38,-22.2211,-54.8056,67.6,69,100,6.2
492,Sjovegan,NO,2022-08-24 00:06:38,68.8726,17.8474,52.54,89,64,4.14
493,Sao Filipe,CV,2022-08-24 00:06:38,14.8961,-24.4956,79.5,86,68,8.9
494,Tel Aviv-Yafo,IL,2022-08-24 00:06:39,32.0805,34.7805,77.18,72,40,3.44
495,Voka,EE,2022-08-24 00:06:39,59.3997,27.5817,65.66,75,5,6.64
496,Kabo,CF,2022-08-24 00:06:39,7.6994,18.629,69.58,98,100,3.11
497,Fort Wellington,GY,2022-08-24 00:06:40,6.4,-57.6,76.19,90,80,7.43
498,Nsanje,MW,2022-08-24 00:06:40,-16.92,35.262,64.38,77,1,3.42
499,Mozarlandia,BR,2022-08-24 00:06:40,-14.7447,-50.5706,77.86,24,3,4.9
500,Zavetnoye,RU,2022-08-24 00:06:41,47.1194,43.8903,72.23,23,0,16.06
501,Lyubech,UA,2022-08-24 00:06:41,51.7026,30.6569,68.05,41,12,10.51
502,Hilton Head Island,US,2022-08-24 00:06:41,32.2163,-80.7526,79.99,94,40,0.0
503,Hobyo,SO,2022-08-24 00:06:41,5.3505,48.5268,75.38,85,99,25.57
504,Baruun-Urt,MN,2022-08-24 00:06:42,46.6806,113.2792,54.84,64,99,5.44
505,Palatka,US,2022-08-24 00:06:42,29.6486,-81.6376,78.98,97,92,3.47
506,Villa Carlos Paz,AR,2022-08-24 00:05:06,-31.4241,-64.4978,64.38,29,1,1.99
507,Amasia,TR,2022-08-24 00:06:43,40.6533,35.8331,67.73,64,56,1.45
508,Kanungu,UG,2022-08-24 00:06:43,-0.9575,29.7897,59.7,87,35,2.33
509,Mehamn,NO,2022-08-24 00:06:43,71.0357,27.8492,48.11,87,100,21.85
510,Svetlaya,RU,2022-08-24 00:06:44,46.5389,138.3297,67.46,53,44,5.26
511,Havoysund,NO,2022-08-24 00:07:44,70.9963,24.6622,48.43,83,98,23.42
512,Shangrao,CN,2022-08-24 00:04:04,28.4532,117.9686,86.92,68,68,9.66
513,Omsukchan,RU,2022-08-24 00:07:44,62.5333,155.8,53.8,74,100,3.94
514,Katrineholm,SE,2022-08-24 00:07:45,58.9959,16.2072,50.56,88,15,1.74
515,Tarbert,GB,2022-08-24 00:07:45,55.8628,-5.4162,57.51,93,93,4.45
516,Vostok,RU,2022-08-24 00:07:45,46.4856,135.8833,57.6,67,47,10.09
517,Rochegda,RU,2022-08-24 00:07:46,62.8,43.25,59.76,91,100,1.01
518,Ambon,ID,2022-08-24 00:07:46,-3.6954,128.1814,77.14,94,75,5.75
519,Huarmey,PE,2022-08-24 00:07:46,-10.0681,-78.1522,63.23,81,22,10.18
520,Panama City,PA,2022-08-24 00:03:04,8.9936,-79.5197,82.13,70,96,4.16
521,Victoria Point,AU,2022-08-24 00:07:47,-27.5833,153.3,62.19,58,0,5.99
522,Camacha,PT,2022-08-24 00:07:47,33.0833,-16.3333,69.22,73,75,13.8
523,Havre-Saint-Pierre,CA,2022-08-24 00:07:47,50.2334,-63.5986,61.54,87,100,9.1
524,Abu Dhabi,AE,2022-08-24 00:07:48,24.4667,54.3667,91.51,76,75,8.08
525,Xuddur,SO,2022-08-24 00:07:48,4.1213,43.8894,69.98,73,97,19.64
526,Flinders,AU,2022-08-24 00:07:48,-34.5833,150.8552,56.05,56,47,8.99
527,Phan Thiet,VN,2022-08-24 00:07:49,10.9333,108.1,79.56,82,100,7.96
528,Tiznit,MA,2022-08-24 00:07:49,29.5833,-9.5,76.33,54,45,3.2
529,Vrangel,RU,2022-08-24 00:07:49,42.7297,133.0839,68.14,59,30,6.62
530,Wajir,KE,2022-08-24 00:07:50,1.7471,40.0573,71.96,68,56,16.42
531,Sao Paulo De Olivenca,BR,2022-08-24 00:07:50,-3.3783,-68.8725,76.32,64,31,0.89
532,Iracoubo,GF,2022-08-24 00:07:50,5.4802,-53.2011,76.59,86,99,7.81
533,Ust-Nera,RU,2022-08-24 00:07:51,64.5667,143.2,57.99,68,96,7.02
534,Namtsy,RU,2022-08-24 00:07:51,62.7161,129.6658,47.82,90,100,6.91
535,Oksfjord,NO,2022-08-24 00:07:51,70.2396,22.3479,53.67,91,100,9.84
536,Baishishan,CN,2022-08-24 00:07:52,43.5833,127.5667,62.92,74,97,3.44
537,Oriximina,BR,2022-08-24 00:07:52,-1.7656,-55.8661,82.08,58,94,2.01
538,Trail,CA,2022-08-24 00:07:52,49.0998,-117.7022,82.42,39,46,6.8
539,Praia Da Vitoria,PT,2022-08-24 00:07:53,38.7333,-27.0667,69.76,94,100,3.85
540,Drovyanaya,RU,2022-08-24 00:07:53,51.5833,113.0333,50.59,76,94,11.43
541,Taltal,CL,2022-08-24 00:07:53,-25.4,-70.4833,60.31,69,18,5.64
542,Maragogi,BR,2022-08-24 00:07:54,-9.0122,-35.2225,73.51,86,80,11.39
543,Rivne,UA,2022-08-24 00:07:54,50.6231,26.2274,66.67,54,97,7.14
544,Gimli,CA,2022-08-24 00:07:55,50.6336,-96.9907,67.78,67,100,6.93
545,Quatre Cocos,MU,2022-08-24 00:07:55,-20.2078,57.7625,70.09,66,65,18.68
546,Pimenta Bueno,BR,2022-08-24 00:07:55,-11.6725,-61.1936,78.75,32,57,2.89
547,Morrope,PE,2022-08-24 00:07:56,-6.5417,-80.0111,62.67,82,56,13.91
548,Sao Domingos Do Maranhao,BR,2022-08-24 00:07:56,-5.5758,-44.3853,83.61,39,91,2.75
549,Road Town,VG,2022-08-24 00:03:28,18.4167,-64.6167,83.1,74,12,17.67
550,Kununurra,AU,2022-08-24 00:07:56,-15.7667,128.7333,69.78,26,0,19.57
551,Ankazobe,MG,2022-08-24 00:07:57,-18.3167,47.1167,52.72,83,42,9.95
552,Maputo,MZ,2022-08-24 00:07:57,-25.9653,32.5892,61.83,76,0,1.43
553,Malinovskiy,RU,2022-08-24 00:07:57,61.1953,62.8397,60.4,76,65,5.26
554,Frontera,MX,2022-08-24 00:07:58,26.9333,-101.45,89.35,37,75,11.5
555,Mocuba,MZ,2022-08-24 00:07:58,-16.8392,36.9856,62.08,94,15,2.15
556,Batagay,RU,2022-08-24 00:07:58,67.6333,134.6333,44.8,78,98,5.5
557,Mecca,SA,2022-08-24 00:05:46,21.4267,39.8261,90.5,26,30,4.0
558,Verkhnyaya Toyma,RU,2022-08-24 00:08:59,62.2349,44.9985,61.72,81,72,2.37
559,Sao Miguel Do Araguaia,BR,2022-08-24 00:08:59,-13.275,-50.1628,78.71,27,6,4.12
560,Shelburne,CA,2022-08-24 00:08:59,44.0787,-80.2041,70.59,75,44,7.07
